dt_sin_pri,notified,probable,lab_confirmed,acum_notified,acum_probable,acum_lab_confirmed
2010-03-26,116.42857142857143,100.85714285714286,58.0,2276.5714285714284,1864.142857142857,1102.857142857143
2010-03-27,120.28571428571429,104.28571428571429,59.57142857142857,2396.8571428571427,1968.4285714285713,1162.4285714285713
2010-03-28,123.0,106.71428571428571,60.142857142857146,2519.8571428571427,2075.1428571428573,1222.5714285714287
2010-03-29,124.57142857142857,108.42857142857143,59.42857142857143,2644.4285714285716,2183.5714285714284,1282.0
2010-03-30,123.85714285714286,107.14285714285714,57.57142857142857,2768.285714285714,2290.714285714286,1339.5714285714287
2010-03-31,117.28571428571429,101.71428571428571,55.285714285714285,2885.5714285714284,2392.4285714285716,1394.857142857143
2010-04-01,116.0,100.14285714285714,57.285714285714285,3001.5714285714284,2492.5714285714284,1452.142857142857
2010-04-02,113.42857142857143,98.0,57.0,3115.0,2590.5714285714284,1509.142857142857
2010-04-03,115.28571428571429,100.42857142857143,58.42857142857143,3230.285714285714,2691.0,1567.5714285714287
2010-04-04,112.57142857142857,97.85714285714286,57.857142857142854,3342.8571428571427,2788.8571428571427,1625.4285714285713
2010-04-05,114.85714285714286,101.0,62.285714285714285,3457.714285714286,2889.8571428571427,1687.7142857142858
2010-04-06,117.71428571428571,104.0,66.14285714285714,3575.4285714285716,2993.8571428571427,1753.857142857143
2010-04-07,123.57142857142857,109.71428571428571,70.42857142857143,3699.0,3103.5714285714284,1824.2857142857142
2010-04-08,124.71428571428571,111.0,69.71428571428571,3823.714285714286,3214.5714285714284,1894.0
2010-04-09,125.28571428571429,112.14285714285714,70.0,3949.0,3326.714285714286,1964.0
2010-04-10,127.14285714285714,112.85714285714286,68.14285714285714,4076.1428571428573,3439.5714285714284,2032.142857142857
2010-04-11,128.71428571428572,114.14285714285714,67.14285714285714,4204.857142857143,3553.714285714286,2099.285714285714
2010-04-12,125.57142857142857,111.14285714285714,63.285714285714285,4330.428571428572,3664.8571428571427,2162.5714285714284
2010-04-13,125.42857142857143,110.71428571428571,58.42857142857143,4455.857142857143,3775.5714285714284,2221.0
2010-04-14,123.0,107.42857142857143,51.57142857142857,4578.857142857143,3883.0,2272.5714285714284
2010-04-15,121.71428571428571,106.71428571428571,47.285714285714285,4700.571428571428,3989.714285714286,2319.8571428571427
2010-04-16,122.28571428571429,107.85714285714286,41.285714285714285,4822.857142857143,4097.571428571428,2361.1428571428573
2010-04-17,116.0,103.14285714285714,36.142857142857146,4938.857142857143,4200.714285714285,2397.285714285714
2010-04-18,114.85714285714286,102.85714285714286,33.142857142857146,5053.714285714285,4303.571428571428,2430.4285714285716
2010-04-19,115.14285714285714,103.42857142857143,28.857142857142858,5168.857142857143,4407.0,2459.285714285714
2010-04-20,110.85714285714286,101.28571428571429,26.571428571428573,5279.714285714285,4508.285714285715,2485.8571428571427
2010-04-21,105.42857142857143,98.14285714285714,24.142857142857142,5385.142857142857,4606.428571428572,2510.0
2010-04-22,104.14285714285714,97.57142857142857,22.142857142857142,5489.285714285715,4704.0,2532.1428571428573
2010-04-23,108.28571428571429,102.0,23.428571428571427,5597.571428571428,4806.0,2555.5714285714284
2010-04-24,112.42857142857143,106.71428571428571,23.714285714285715,5710.0,4912.714285714285,2579.285714285714
2010-04-25,115.57142857142857,110.42857142857143,24.142857142857142,5825.571428571428,5023.142857142857,2603.4285714285716
2010-04-26,118.42857142857143,113.71428571428571,25.428571428571427,5944.0,5136.857142857143,2628.8571428571427
2010-04-27,118.0,113.85714285714286,23.142857142857142,6062.0,5250.714285714285,2652.0
2010-04-28,120.28571428571429,115.85714285714286,22.571428571428573,6182.285714285715,5366.571428571428,2674.5714285714284
2010-04-29,118.0,113.28571428571429,21.428571428571427,6300.285714285715,5479.857142857143,2696.0
2010-04-30,107.85714285714286,103.42857142857143,19.142857142857142,6408.142857142857,5583.285714285715,2715.1428571428573
2010-05-01,103.57142857142857,98.57142857142857,17.714285714285715,6511.714285714285,5681.857142857143,2732.8571428571427
2010-05-02,100.42857142857143,96.14285714285714,16.0,6612.142857142857,5778.0,2748.8571428571427
2010-05-03,96.42857142857143,92.85714285714286,13.571428571428571,6708.571428571428,5870.857142857143,2762.4285714285716
2010-05-04,96.42857142857143,92.57142857142857,13.571428571428571,6805.0,5963.428571428572,2776.0
2010-05-05,96.28571428571429,92.85714285714286,13.714285714285714,6901.285714285715,6056.285714285715,2789.714285714286
2010-05-06,95.57142857142857,91.71428571428571,12.714285714285714,6996.857142857143,6148.0,2802.4285714285716
2010-05-07,98.14285714285714,94.28571428571429,12.142857142857142,7095.0,6242.285714285715,2814.5714285714284
2010-05-08,96.57142857142857,93.14285714285714,11.428571428571429,7191.571428571428,6335.428571428572,2826.0
2010-05-09,93.42857142857143,90.0,9.857142857142858,7285.0,6425.428571428572,2835.8571428571427
2010-05-10,89.42857142857143,86.14285714285714,9.857142857142858,7374.428571428572,6511.571428571428,2845.714285714286
2010-05-11,86.14285714285714,82.71428571428571,9.428571428571429,7460.571428571428,6594.285714285715,2855.1428571428573
2010-05-12,82.42857142857143,79.0,8.428571428571429,7543.0,6673.285714285715,2863.5714285714284
2010-05-13,78.57142857142857,75.85714285714286,8.428571428571429,7621.571428571428,6749.142857142857,2872.0
2010-05-14,71.28571428571429,68.57142857142857,8.0,7692.857142857143,6817.714285714285,2880.0
2010-05-15,65.57142857142857,63.42857142857143,7.142857142857143,7758.428571428572,6881.142857142857,2887.1428571428573
2010-05-16,59.57142857142857,57.42857142857143,7.285714285714286,7818.0,6938.571428571428,2894.4285714285716
2010-05-17,52.57142857142857,50.57142857142857,5.428571428571429,7870.571428571428,6989.142857142857,2899.8571428571427
2010-05-18,45.857142857142854,44.42857142857143,4.142857142857143,7916.428571428572,7033.571428571428,2904.0
2010-05-19,38.714285714285715,37.285714285714285,3.0,7955.142857142857,7070.857142857143,2907.0
2010-05-20,35.42857142857143,34.0,2.4285714285714284,7990.571428571428,7104.857142857143,2909.4285714285716
2010-05-21,33.285714285714285,32.142857142857146,1.8571428571428572,8023.857142857143,7137.0,2911.285714285714
2010-05-22,31.571428571428573,30.285714285714285,2.142857142857143,8055.428571428572,7167.285714285715,2913.4285714285716
2010-05-23,29.285714285714285,27.714285714285715,1.5714285714285714,8084.714285714285,7195.0,2915.0
2010-05-24,25.142857142857142,23.714285714285715,1.4285714285714286,8109.857142857143,7218.714285714285,2916.4285714285716
2010-05-25,22.714285714285715,21.285714285714285,1.1428571428571428,8132.571428571428,7240.0,2917.5714285714284
2010-05-26,20.571428571428573,19.142857142857142,1.2857142857142858,8153.142857142857,7259.142857142857,2918.8571428571427
2010-05-27,17.571428571428573,16.571428571428573,0.7142857142857143,8170.714285714285,7275.714285714285,2919.5714285714284
2010-05-28,18.285714285714285,17.0,1.2857142857142858,8189.0,7292.714285714285,2920.8571428571427
2010-05-29,15.714285714285714,14.571428571428571,0.8571428571428571,8204.714285714286,7307.285714285715,2921.714285714286
2010-05-30,14.571428571428571,13.571428571428571,0.7142857142857143,8219.285714285714,7320.857142857143,2922.4285714285716
2010-05-31,13.857142857142858,12.857142857142858,0.7142857142857143,8233.142857142857,7333.714285714285,2923.1428571428573
2010-06-01,13.428571428571429,12.571428571428571,0.8571428571428571,8246.57142857143,7346.285714285715,2924.0
2010-06-02,12.428571428571429,11.714285714285714,0.7142857142857143,8259.0,7358.0,2924.714285714286
2010-06-03,11.428571428571429,10.714285714285714,0.7142857142857143,8270.42857142857,7368.714285714285,2925.4285714285716
2010-06-04,8.428571428571429,7.857142857142857,0.14285714285714285,8278.857142857143,7376.571428571428,2925.5714285714284
2010-06-05,8.571428571428571,7.857142857142857,0.2857142857142857,8287.42857142857,7384.428571428572,2925.8571428571427
2010-06-06,7.0,6.571428571428571,0.5714285714285714,8294.42857142857,7391.0,2926.4285714285716
2010-06-07,6.857142857142857,6.285714285714286,0.5714285714285714,8301.285714285714,7397.285714285715,2927.0
2010-06-08,6.714285714285714,6.142857142857143,0.5714285714285714,8308.0,7403.428571428572,2927.5714285714284
2010-06-09,7.571428571428571,7.0,0.8571428571428571,8315.57142857143,7410.428571428572,2928.4285714285716
2010-06-10,7.714285714285714,7.142857142857143,0.8571428571428571,8323.285714285714,7417.571428571428,2929.285714285714
2010-06-11,7.714285714285714,7.285714285714286,0.8571428571428571,8331.0,7424.857142857143,2930.1428571428573
2010-06-12,7.0,6.571428571428571,0.7142857142857143,8338.0,7431.428571428572,2930.8571428571427
2010-06-13,7.0,6.571428571428571,0.42857142857142855,8345.0,7438.0,2931.285714285714
2010-06-14,8.142857142857142,7.571428571428571,0.5714285714285714,8353.142857142857,7445.571428571428,2931.8571428571427
2010-06-15,8.571428571428571,8.0,0.7142857142857143,8361.714285714286,7453.571428571428,2932.5714285714284
2010-06-16,8.285714285714286,7.714285714285714,0.42857142857142855,8370.0,7461.285714285715,2933.0
2010-06-17,8.571428571428571,8.0,0.42857142857142855,8378.57142857143,7469.285714285715,2933.4285714285716
2010-06-18,8.285714285714286,7.714285714285714,0.5714285714285714,8386.857142857143,7477.0,2934.0
2010-06-19,9.142857142857142,8.571428571428571,0.7142857142857143,8396.0,7485.571428571428,2934.714285714286
2010-06-20,9.285714285714286,8.571428571428571,1.1428571428571428,8405.285714285714,7494.142857142857,2935.8571428571427
2010-06-21,8.428571428571429,8.0,1.4285714285714286,8413.714285714286,7502.142857142857,2937.285714285714
2010-06-22,7.857142857142857,7.285714285714286,1.1428571428571428,8421.57142857143,7509.428571428572,2938.4285714285716
2010-06-23,7.428571428571429,6.857142857142857,1.2857142857142858,8429.0,7516.285714285715,2939.714285714286
2010-06-24,7.857142857142857,7.285714285714286,1.2857142857142858,8436.857142857143,7523.571428571428,2941.0
2010-06-25,8.571428571428571,7.857142857142857,1.2857142857142858,8445.42857142857,7531.428571428572,2942.285714285714
2010-06-26,8.428571428571429,7.714285714285714,1.1428571428571428,8453.857142857143,7539.142857142857,2943.4285714285716
2010-06-27,8.0,7.142857142857143,0.8571428571428571,8461.857142857143,7546.285714285715,2944.285714285714
2010-06-28,9.0,7.714285714285714,0.7142857142857143,8470.857142857143,7554.0,2945.0
2010-06-29,8.428571428571429,7.142857142857143,0.8571428571428571,8479.285714285714,7561.142857142857,2945.8571428571427
2010-06-30,8.142857142857142,6.857142857142857,0.7142857142857143,8487.42857142857,7568.0,2946.5714285714284
2010-07-01,7.142857142857143,5.857142857142857,0.7142857142857143,8494.57142857143,7573.857142857143,2947.285714285714
2010-07-02,7.142857142857143,6.0,0.8571428571428571,8501.714285714286,7579.857142857143,2948.1428571428573
2010-07-03,6.285714285714286,5.285714285714286,1.0,8508.0,7585.142857142857,2949.1428571428573
2010-07-04,6.714285714285714,5.714285714285714,1.0,8514.714285714286,7590.857142857143,2950.1428571428573
2010-07-05,5.714285714285714,4.714285714285714,0.7142857142857143,8520.42857142857,7595.571428571428,2950.8571428571427
2010-07-06,6.428571428571429,5.142857142857143,1.0,8526.857142857143,7600.714285714285,2951.8571428571427
2010-07-07,7.0,5.571428571428571,1.1428571428571428,8533.857142857143,7606.285714285715,2953.0
2010-07-08,7.428571428571429,5.857142857142857,1.1428571428571428,8541.285714285714,7612.142857142857,2954.1428571428573
2010-07-09,6.285714285714286,4.714285714285714,1.0,8547.57142857143,7616.857142857143,2955.1428571428573
2010-07-10,6.428571428571429,4.714285714285714,1.0,8554.0,7621.571428571428,2956.1428571428573
2010-07-11,6.0,4.285714285714286,0.8571428571428571,8560.0,7625.857142857143,2957.0
2010-07-12,5.714285714285714,4.142857142857143,0.8571428571428571,8565.714285714286,7630.0,2957.8571428571427
