dt_sin_pri,notified,probable,lab_confirmed,acum_notified,acum_probable,acum_lab_confirmed
2020-06-21,23.571428571428573,5.285714285714286,0.7142857142857143,78190.14285714286,47724.71428571428,14434.0
2020-06-22,22.857142857142858,5.571428571428571,0.8571428571428571,78213.0,47730.28571428572,14434.857142857143
2020-06-23,22.571428571428573,5.714285714285714,0.7142857142857143,78235.57142857143,47736.0,14435.57142857143
2020-06-24,20.571428571428573,5.142857142857143,0.7142857142857143,78256.14285714286,47741.142857142855,14436.285714285714
2020-06-25,19.285714285714285,4.571428571428571,0.42857142857142855,78275.42857142857,47745.71428571428,14436.714285714286
2020-06-26,17.857142857142858,4.428571428571429,0.5714285714285714,78293.28571428571,47750.142857142855,14437.285714285714
2020-06-27,15.714285714285714,4.0,0.42857142857142855,78309.0,47754.142857142855,14437.714285714286
2020-06-28,15.0,3.5714285714285716,0.42857142857142855,78324.0,47757.71428571428,14438.142857142857
2020-06-29,11.714285714285714,2.5714285714285716,0.2857142857142857,78335.71428571429,47760.28571428572,14438.42857142857
2020-06-30,9.857142857142858,2.4285714285714284,0.5714285714285714,78345.57142857143,47762.71428571428,14439.0
2020-07-01,8.857142857142858,2.142857142857143,0.5714285714285714,78354.42857142857,47764.857142857145,14439.57142857143
2020-07-02,8.142857142857142,2.142857142857143,0.5714285714285714,78362.57142857143,47767.0,14440.142857142857
2020-07-03,6.857142857142857,2.2857142857142856,0.42857142857142855,78369.42857142857,47769.28571428572,14440.57142857143
2020-07-04,7.142857142857143,2.7142857142857144,0.42857142857142855,78376.57142857143,47772.0,14441.0
2020-07-05,7.0,2.4285714285714284,0.42857142857142855,78383.57142857143,47774.42857142857,14441.42857142857
2020-07-06,7.857142857142857,2.857142857142857,0.42857142857142855,78391.42857142857,47777.28571428572,14441.857142857143
2020-07-07,8.571428571428571,2.857142857142857,0.14285714285714285,78400.0,47780.142857142855,14442.0
2020-07-08,8.857142857142858,3.2857142857142856,0.0,78408.85714285714,47783.42857142857,14442.0
2020-07-09,9.0,3.142857142857143,0.0,78417.85714285714,47786.57142857143,14442.0
2020-07-10,9.571428571428571,2.857142857142857,0.0,78427.42857142857,47789.42857142857,14442.0
2020-07-11,8.714285714285714,2.4285714285714284,0.0,78436.14285714286,47791.857142857145,14442.0
2020-07-12,8.857142857142858,2.7142857142857144,0.0,78445.0,47794.57142857143,14442.0
2020-07-13,9.142857142857142,2.5714285714285716,0.14285714285714285,78454.14285714286,47797.142857142855,14442.142857142857
2020-07-14,8.571428571428571,2.2857142857142856,0.2857142857142857,78462.71428571429,47799.42857142857,14442.42857142857
2020-07-15,8.285714285714286,1.8571428571428572,0.2857142857142857,78471.0,47801.28571428572,14442.714285714286
2020-07-16,8.285714285714286,2.0,0.2857142857142857,78479.28571428571,47803.28571428572,14443.0
2020-07-17,9.0,1.7142857142857142,0.2857142857142857,78488.28571428571,47805.0,14443.285714285714
2020-07-18,8.857142857142858,1.8571428571428572,0.2857142857142857,78497.14285714286,47806.857142857145,14443.57142857143
2020-07-19,8.857142857142858,1.5714285714285714,0.2857142857142857,78506.0,47808.42857142857,14443.857142857143
2020-07-20,9.857142857142858,1.8571428571428572,0.14285714285714285,78515.85714285714,47810.28571428572,14444.0
2020-07-21,9.571428571428571,1.7142857142857142,0.0,78525.42857142857,47812.0,14444.0
2020-07-22,9.714285714285714,1.8571428571428572,0.0,78535.14285714286,47813.857142857145,14444.0
2020-07-23,9.714285714285714,1.7142857142857142,0.0,78544.85714285714,47815.57142857143,14444.0
2020-07-24,9.0,2.142857142857143,0.0,78553.85714285714,47817.71428571428,14444.0
2020-07-25,8.571428571428571,1.7142857142857142,0.0,78562.42857142857,47819.42857142857,14444.0
2020-07-26,8.0,2.142857142857143,0.0,78570.42857142857,47821.57142857143,14444.0
2020-07-27,6.571428571428571,2.0,0.0,78577.0,47823.57142857143,14444.0
2020-07-28,8.428571428571429,3.0,0.0,78585.42857142857,47826.57142857143,14444.0
2020-07-29,8.428571428571429,3.142857142857143,0.0,78593.85714285714,47829.71428571428,14444.0
2020-07-30,9.0,3.4285714285714284,0.0,78602.85714285714,47833.142857142855,14444.0
